game_version,data_channel,captured_at,id,name,name_en,color,type,rarity,cost,rank,expert_summary,good_when,bad_when,source_timestamp,source_name,source_type,prior_score,confidence,codex_score,picks,win_rate,expert_score,expert_evidence,mechanic_tags,expert_sources
v0.107.1,stable,2026-09-07T12:01:05.113Z,SCOURGE,鞭打,Scourge,necrobinder,技能,普通,1,D,同版本社区数据给出的基础档位为 D。主要价值是抽 1 张牌。,牌组需要加速循环、寻找核心牌时,抽牌已经充足但能量无法支持额外手牌时,,Spire Codex community data,community-data+synthesis,43,medium,43,32268,34.7,,0,draw,
v0.107.1,stable,2026-09-07T12:01:05.113Z,REAVE,剥夺,Reave,necrobinder,攻击,普通,1,D,同版本社区数据给出的基础档位为 D。主要价值是9 点总伤害、抽 1 张牌。,牌组需要加速循环、寻找核心牌时,抽牌已经充足但能量无法支持额外手牌时,,Spire Codex community data,community-data+synthesis,35,medium,35,20862,32.3,,0,damage|draw,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SOW,播种,Sow,necrobinder,攻击,普通,1,F,同版本社区数据给出的基础档位为 F。主要价值是8 点总伤害、覆盖多目标。,即将面对多目标战斗或召唤型敌人时|需要保留组件等待爆发或防御窗口时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,24,medium,24,18258,29,,0,damage|aoe|retain,
v0.107.1,stable,2026-09-07T12:01:05.113Z,CAPTURE_SPIRIT,捕捉灵魂,Capture Spirit,necrobinder,技能,罕见,1,B,同版本社区数据给出的基础档位为 B。主要价值是3 点总伤害、抽 3 张牌；需要支付生命代价，收益必须覆盖由此增加的生存风险。,已有自伤触发收益，并且当前生命足以支付代价时|牌组需要加速循环、寻找核心牌时,当前生命已接近精英或 Boss 的斩杀线时|抽牌已经充足但能量无法支持额外手牌时,,Spire Codex community data,community-data+synthesis,66,medium,66,19088,41.5,,0,damage|draw|self_damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,UNDEATH,不死,Undeath,necrobinder,技能,稀有,0,B,同版本社区数据给出的基础档位为 B。主要价值是7 点格挡。,需要低成本提升当回合行动密度时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,74,medium,74,12907,43.8,,0,block,
v0.107.1,stable,2026-09-07T12:01:05.113Z,UNLEASH,出击,Unleash,necrobinder,攻击,基础,1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“[gold]奥斯提[/gold]造成6点伤害。 这张牌额外造成等量于[gold]奥斯提[/gold]当前生命值的伤害。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,POKE,戳击,Poke,necrobinder,攻击,普通,0,D,同版本社区数据给出的基础档位为 D。主要价值是6 点总伤害。,需要低成本提升当回合行动密度时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,41,medium,41,30309,33.9,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,VEILPIERCER,刺破帷幕,Veilpiercer,necrobinder,攻击,罕见,1,C,同版本社区数据给出的基础档位为 C。主要价值是10 点总伤害。,第一章或当前牌组缺少前置伤害时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,63,medium,63,8081,40.7,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DEBILITATE,摧残,Debilitate,necrobinder,攻击,罕见,1,S,同版本社区数据给出的基础档位为 S。主要价值是10 点总伤害、提供弱化或控制。,第一章或当前牌组缺少前置伤害时|敌人关键回合可被虚弱、易伤或降力量缓解时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,98,medium,98,21928,51,,0,damage|control|vulnerable,
v0.107.1,stable,2026-09-07T12:01:05.113Z,STRIKE_NECROBINDER,打击,Strike,necrobinder,攻击,基础,1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“造成6点伤害。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,TIMES_UP,大限已至,Time's Up,necrobinder,攻击,稀有,2,A,同版本社区数据给出的基础档位为 A。效果重点是“造成等量于该敌人身上的[gold]灾厄[/gold]层数的伤害。”。,已有消耗触发收益或需要战中压缩牌组时,长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,85,medium,85,10417,47.3,,0,exhaust,
v0.107.1,stable,2026-09-07T12:01:05.113Z,COUNTDOWN,倒数计时,Countdown,necrobinder,能力,罕见,1,C,同版本社区数据给出的基础档位为 C。效果重点是“在你的回合开始时，给予随机敌人6层[gold]灾厄[/gold]。”；打出当回合缺少直接攻防，短战需要权衡启动损失。,当前牌组确实缺少这张能力提供的功能时,短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,56,medium,56,24674,38.5,,0,,
v0.107.1,stable,2026-09-07T12:01:05.113Z,RIGHT_HAND_HAND,得力助手,Right Hand Hand,necrobinder,攻击,罕见,0,C,同版本社区数据给出的基础档位为 C。主要价值是4 点总伤害、获得 2 点能量；收益依赖触发条件，条件不成立时容易成为低效抽牌。,手牌充足但能量限制展开时|需要低成本提升当回合行动密度时,牌组无法稳定满足其触发条件时,,Spire Codex community data,community-data+synthesis,60,medium,60,14597,39.7,,0,damage|energy|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DEFILE,玷污,Defile,necrobinder,攻击,普通,1,D,同版本社区数据给出的基础档位为 D。主要价值是13 点总伤害。,第一章或当前牌组缺少前置伤害时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,35,medium,35,16456,32.2,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SCULPTING_STRIKE,雕琢打击,Sculpting Strike,necrobinder,攻击,普通,1,C,同版本社区数据给出的基础档位为 C。主要价值是9 点总伤害。,当前牌组确实缺少这张攻击提供的功能时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,57,medium,57,8904,38.7,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,HANG,吊杀,Hang,necrobinder,攻击,稀有,1,B,同版本社区数据给出的基础档位为 B。主要价值是10 点总伤害。,第一章或当前牌组缺少前置伤害时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,76,medium,76,11362,44.6,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SHROUD,厄运之衣,Shroud,necrobinder,能力,罕见,1,C,同版本社区数据给出的基础档位为 C。主要价值是2 点格挡；收益依赖触发条件，条件不成立时容易成为低效抽牌。,当前牌组确实缺少这张能力提供的功能时,牌组无法稳定满足其触发条件时,,Spire Codex community data,community-data+synthesis,64,medium,64,19157,41,,0,block|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DEFEND_NECROBINDER,防御,Defend,necrobinder,技能,基础,1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“获得5点[gold]格挡[/gold]。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,block,
v0.107.1,stable,2026-09-07T12:01:05.113Z,GRAVEBLAST,坟冢爆射,Graveblast,necrobinder,攻击,普通,1,B,同版本社区数据给出的基础档位为 B。主要价值是4 点总伤害。,已有消耗触发收益或需要战中压缩牌组时,长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,68,medium,68,23631,42.2,,0,damage|exhaust,
v0.107.1,stable,2026-09-07T12:01:05.113Z,PUTREFY,腐败,Putrefy,necrobinder,技能,罕见,1,A,同版本社区数据给出的基础档位为 A。主要价值是提供弱化或控制。,敌人关键回合可被虚弱、易伤或降力量缓解时|已有消耗触发收益或需要战中压缩牌组时,长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,78,medium,78,19995,45.2,,0,control|exhaust|vulnerable,
v0.107.1,stable,2026-09-07T12:01:05.113Z,NEGATIVE_PULSE,负能量脉冲,Negative Pulse,necrobinder,技能,普通,1,D,同版本社区数据给出的基础档位为 D。主要价值是5 点格挡、覆盖多目标。,即将面对多目标战斗或召唤型敌人时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,37,medium,37,44399,32.9,,0,block|aoe,
v0.107.1,stable,2026-09-07T12:01:05.113Z,CALCIFY,钙化,Calcify,necrobinder,能力,罕见,1,C,同版本社区数据给出的基础档位为 C。效果重点是“[gold]奥斯提[/gold]的攻击额外造成4点伤害。”；打出当回合缺少直接攻防，短战需要权衡启动损失。,当前牌组确实缺少这张能力提供的功能时,短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,54,medium,54,14274,38,,0,,
v0.107.1,stable,2026-09-07T12:01:05.113Z,ERADICATE,根除,Eradicate,necrobinder,攻击,稀有,X,S,同版本社区数据给出的基础档位为 S。主要价值是11 点总伤害。,第一章或当前牌组缺少前置伤害时|需要保留组件等待爆发或防御窗口时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,95,medium,95,9522,50.2,,0,damage|retain,
v0.107.1,stable,2026-09-07T12:01:05.113Z,WISP,鬼火,Wisp,necrobinder,技能,普通,0,C,同版本社区数据给出的基础档位为 C。主要价值是获得 1 点能量。,手牌充足但能量限制展开时|已有消耗触发收益或需要战中压缩牌组时|需要低成本提升当回合行动密度时,长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,54,medium,54,47596,37.9,,0,energy|exhaust,
v0.107.1,stable,2026-09-07T12:01:05.113Z,LEGION_OF_BONE,骸骨军团,Legion of Bone,necrobinder,技能,罕见,2,S,同版本社区数据给出的基础档位为 S。效果重点是“所有玩家[gold]召唤[/gold]6。”。,已有消耗触发收益或需要战中压缩牌组时|已有厄运或召唤体系，能够放大联动时,长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,100,medium,100,11318,52.1,,0,exhaust|summon,
v0.107.1,stable,2026-09-07T12:01:05.113Z,BODYGUARD,护卫,Bodyguard,necrobinder,技能,基础,1,N/A,缺少同版本社区样本和高手 Tier 记录。它的特殊效果是“[gold]召唤[/gold]5。”；它不是常规战后奖励牌，不能按普通拿取率直接比较。,通过对应事件、生成效果或特殊规则获得它时|已有厄运或召唤体系，能够放大联动时,把它当成普通奖励牌与可选卡直接横向比较时,,GameBuddy mechanics synthesis,mechanics-synthesis,,low,,,,,0,summon,
v0.107.1,stable,2026-09-07T12:01:05.113Z,EIDOLON,幻景,Eidolon,necrobinder,技能,稀有,2,A,同版本社区数据给出的基础档位为 A。效果重点是“[gold]消耗[/gold]所有[gold]手牌[/gold]。 如果有9张牌被[gold]消耗[/gold]，则获得1层[gold]无实体[/gold]。”；收益依赖触发条件，条件不成立时容易成为低效抽牌。,已有消耗触发收益或需要战中压缩牌组时,牌组无法稳定满足其触发条件时|长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,85,medium,85,2395,47.3,,0,exhaust|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,INVOKE,唤起,Invoke,necrobinder,技能,普通,1,C,同版本社区数据给出的基础档位为 C。主要价值是获得 2 点能量。,手牌充足但能量限制展开时|已有厄运或召唤体系，能够放大联动时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,52,medium,52,46740,37.4,,0,energy|summon,
v0.107.1,stable,2026-09-07T12:01:05.113Z,BLIGHT_STRIKE,荒疫打击,Blight Strike,necrobinder,攻击,普通,1,D,同版本社区数据给出的基础档位为 D。主要价值是8 点总伤害。,当前牌组确实缺少这张攻击提供的功能时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,36,medium,36,23366,32.6,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SPIRIT_OF_ASH,灰烬之灵,Spirit of Ash,necrobinder,能力,稀有,1,S,同版本社区数据给出的基础档位为 S。效果重点是“每当你打出一张[gold]虚无[/gold]牌时，获得4点[gold]格挡[/gold]。”；收益依赖触发条件，条件不成立时容易成为低效抽牌。,当前牌组确实缺少这张能力提供的功能时,牌组无法稳定满足其触发条件时|短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,90,medium,90,7293,48.8,,0,conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,HIGH_FIVE,击掌,High Five,necrobinder,攻击,罕见,2,C,同版本社区数据给出的基础档位为 C。主要价值是11 点总伤害、覆盖多目标、提供弱化或控制。,第一章或当前牌组缺少前置伤害时|即将面对多目标战斗或召唤型敌人时|敌人关键回合可被虚弱、易伤或降力量缓解时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,56,medium,56,17320,38.6,,0,damage|aoe|control|vulnerable,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SEANCE,降灵,Seance,necrobinder,技能,稀有,1,A,同版本社区数据给出的基础档位为 A。主要价值是抽 1 张牌。,牌组需要加速循环、寻找核心牌时,抽牌已经充足但能量无法支持额外手牌时,,Spire Codex community data,community-data+synthesis,88,medium,88,8581,48,,0,draw,
v0.107.1,stable,2026-09-07T12:01:05.113Z,CLEANSE,洁净,Cleanse,necrobinder,技能,罕见,1,B,同版本社区数据给出的基础档位为 B。效果重点是“[gold]召唤[/gold]3。 从你的[gold]抽牌堆[/gold]中选择一张牌将其[gold]消耗[/gold]。”。,已有消耗触发收益或需要战中压缩牌组时|已有厄运或召唤体系，能够放大联动时,长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,68,medium,68,12037,42.1,,0,draw|exhaust|summon,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SIC_EM,紧追不放,Sic 'Em,necrobinder,攻击,罕见,1,C,同版本社区数据给出的基础档位为 C。主要价值是5 点总伤害；收益依赖触发条件，条件不成立时容易成为低效抽牌。,已有厄运或召唤体系，能够放大联动时,牌组无法稳定满足其触发条件时,,Spire Codex community data,community-data+synthesis,50,medium,50,14511,36.7,,0,damage|summon|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,FORBIDDEN_GRIMOIRE,禁忌魔典,Forbidden Grimoire,necrobinder,能力,先古,2,A,同版本社区数据给出的基础档位为 A。效果重点是“在战斗结束时，你可以从你的[gold]牌组[/gold]中选一张牌移除。”；打出当回合缺少直接攻防，短战需要权衡启动损失。,当前牌组确实缺少这张能力提供的功能时,短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,87,medium,87,2598,48.1,,0,,
v0.107.1,stable,2026-09-07T12:01:05.113Z,NEUROSURGE,精神过载,Neurosurge,necrobinder,能力,稀有,0,S,同版本社区数据给出的基础档位为 S。主要价值是抽 2 张牌、获得 3 点能量；打出当回合缺少直接攻防，短战需要权衡启动损失。,牌组需要加速循环、寻找核心牌时|手牌充足但能量限制展开时|需要低成本提升当回合行动密度时,短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,100,medium,100,12836,54.5,,0,draw|energy,
v0.107.1,stable,2026-09-07T12:01:05.113Z,HAUNT,纠缠,Haunt,necrobinder,能力,罕见,1,C,同版本社区数据给出的基础档位为 C。效果重点是“每当你打出一张[gold]灵魂[/gold]时，随机一名敌人失去6点生命。”；需要支付生命代价，收益必须覆盖由此增加的生存风险。,已有自伤触发收益，并且当前生命足以支付代价时,当前生命已接近精英或 Boss 的斩杀线时|牌组无法稳定满足其触发条件时|短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,58,medium,58,17706,39,,0,self_damage|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,THE_SCYTHE,巨镰,The Scythe,necrobinder,攻击,稀有,2,C,同版本社区数据给出的基础档位为 C。主要价值是13 点总伤害。,第一章或当前牌组缺少前置伤害时|已有消耗触发收益或需要战中压缩牌组时,长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,58,medium,58,8840,39.1,,0,damage|exhaust,
v0.107.1,stable,2026-09-07T12:01:05.113Z,FEAR,恐惧,Fear,necrobinder,攻击,普通,1,C,同版本社区数据给出的基础档位为 C。主要价值是7 点总伤害、提供弱化或控制。,敌人关键回合可被虚弱、易伤或降力量缓解时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,54,medium,54,24543,37.8,,0,damage|control|vulnerable,
v0.107.1,stable,2026-09-07T12:01:05.113Z,MISERY,苦难,Misery,necrobinder,攻击,稀有,0,A,同版本社区数据给出的基础档位为 A。主要价值是7 点总伤害。,需要低成本提升当回合行动密度时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,89,medium,89,14386,48.6,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,AFTERLIFE,来生,Afterlife,necrobinder,技能,普通,1,C,同版本社区数据给出的基础档位为 C。效果重点是“[gold]召唤[/gold]6。”。,已有消耗触发收益或需要战中压缩牌组时|已有厄运或召唤体系，能够放大联动时,长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,52,medium,52,24006,37.2,,0,exhaust|summon,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SOUL_STORM,灵魂风暴,Soul Storm,necrobinder,攻击,稀有,1,B,同版本社区数据给出的基础档位为 B。主要价值是9 点总伤害。,已有消耗触发收益或需要战中压缩牌组时,长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,74,medium,74,8514,43.8,,0,damage|exhaust,
v0.107.1,stable,2026-09-07T12:01:05.113Z,PARSE,领会,Parse,necrobinder,技能,罕见,1,A,同版本社区数据给出的基础档位为 A。主要价值是抽 3 张牌。,牌组需要加速循环、寻找核心牌时,抽牌已经充足但能量无法支持额外手牌时,,Spire Codex community data,community-data+synthesis,81,medium,81,11462,46.1,,0,draw,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DEMESNE,领域,Demesne,necrobinder,能力,稀有,3,S,同版本社区数据给出的基础档位为 S。主要价值是抽 1 张牌、获得 1 点能量；费用较高，必须确认当前能量和启动速度能够承受。,牌组需要加速循环、寻找核心牌时|手牌充足但能量限制展开时,基础能量不足且没有减费、回能或保留支持时|短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,100,medium,100,18586,51.6,,0,draw|energy,
v0.107.1,stable,2026-09-07T12:01:05.113Z,BURY,埋葬,Bury,necrobinder,攻击,罕见,4,B,同版本社区数据给出的基础档位为 B。主要价值是52 点总伤害；费用较高，必须确认当前能量和启动速度能够承受。,第一章或当前牌组缺少前置伤害时,基础能量不足且没有减费、回能或保留支持时,,Spire Codex community data,community-data+synthesis,72,medium,72,8176,43.2,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,RATTLE,猛晃,Rattle,necrobinder,攻击,罕见,1,C,同版本社区数据给出的基础档位为 C。主要价值是7 点总伤害。,当前牌组确实缺少这张攻击提供的功能时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,54,medium,54,12469,38,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SHARED_FATE,命运同担,Shared Fate,necrobinder,技能,稀有,0,S,同版本社区数据给出的基础档位为 S。主要价值是提供长线成长。,即将面对精英、Boss 或其他长战时|已有消耗触发收益或需要战中压缩牌组时|需要低成本提升当回合行动密度时,当前更需要立即解决走廊战而不是长线成长时|长战需要重复使用它且没有回收手段时,,Spire Codex community data,community-data+synthesis,100,medium,100,7425,54.3,,0,scaling|exhaust|strength,
v0.107.1,stable,2026-09-07T12:01:05.113Z,END_OF_DAYS,末日降临,End of Days,necrobinder,技能,稀有,3,B,同版本社区数据给出的基础档位为 B。主要价值是覆盖多目标；费用较高，必须确认当前能量和启动速度能够承受。,即将面对多目标战斗或召唤型敌人时,基础能量不足且没有减费、回能或保留支持时,,Spire Codex community data,community-data+synthesis,70,medium,70,14281,42.8,,0,aoe,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DRAIN_POWER,能量汲取,Drain Power,necrobinder,攻击,普通,1,D,同版本社区数据给出的基础档位为 D。主要价值是10 点总伤害、抽 2 张牌。,第一章或当前牌组缺少前置伤害时|牌组需要加速循环、寻找核心牌时,抽牌已经充足但能量无法支持额外手牌时,,Spire Codex community data,community-data+synthesis,40,medium,40,23575,33.5,,0,damage|draw,
v0.107.1,stable,2026-09-07T12:01:05.113Z,BANSHEES_CRY,女妖之嚎,Banshee's Cry,necrobinder,攻击,稀有,9,S,同版本社区数据给出的基础档位为 S。主要价值是33 点总伤害、获得 2 点能量、覆盖多目标；费用较高，必须确认当前能量和启动速度能够承受。,第一章或当前牌组缺少前置伤害时|即将面对多目标战斗或召唤型敌人时|手牌充足但能量限制展开时,基础能量不足且没有减费、回能或保留支持时,,Spire Codex community data,community-data+synthesis,93,medium,93,5730,49.7,,0,damage|energy|aoe,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SEVERANCE,切断,Severance,necrobinder,攻击,罕见,2,C,同版本社区数据给出的基础档位为 C。主要价值是13 点总伤害。,第一章或当前牌组缺少前置伤害时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,58,medium,58,12926,39,,0,damage|draw,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DREDGE,清淤,Dredge,necrobinder,技能,罕见,1,S,同版本社区数据给出的基础档位为 S。主要价值是抽 3 张牌。,牌组需要加速循环、寻找核心牌时|已有消耗触发收益或需要战中压缩牌组时,长战需要重复使用它且没有回收手段时|抽牌已经充足但能量无法支持额外手牌时,,Spire Codex community data,community-data+synthesis,92,medium,92,13074,49.3,,0,draw|exhaust,
v0.107.1,stable,2026-09-07T12:01:05.113Z,FETCH,取回,Fetch,necrobinder,攻击,罕见,0,C,同版本社区数据给出的基础档位为 C。主要价值是3 点总伤害、抽 1 张牌；收益依赖触发条件，条件不成立时容易成为低效抽牌。,牌组需要加速循环、寻找核心牌时|需要低成本提升当回合行动密度时,牌组无法稳定满足其触发条件时,,Spire Codex community data,community-data+synthesis,62,medium,62,19462,40.2,,0,damage|draw|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,ENFEEBLING_TOUCH,弱化之触,Enfeebling Touch,necrobinder,技能,罕见,1,A,同版本社区数据给出的基础档位为 A。主要价值是提供长线成长。,即将面对精英、Boss 或其他长战时,当前更需要立即解决走廊战而不是长线成长时,,Spire Codex community data,community-data+synthesis,82,medium,82,28492,46.2,,0,scaling|strength,
v0.107.1,stable,2026-09-07T12:01:05.113Z,SENTRY_MODE,哨卫模式,Sentry Mode,necrobinder,能力,稀有,2,A,同版本社区数据给出的基础档位为 A。效果重点是“在你的回合开始时，将1张[gold]扫荡凝视[/gold]加入你的[gold]手牌[/gold]。”；打出当回合缺少直接攻防，短战需要权衡启动损失。,当前牌组确实缺少这张能力提供的功能时,短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,78,medium,78,11007,45.1,,0,,
v0.107.1,stable,2026-09-07T12:01:05.113Z,REAP,收割,Reap,necrobinder,攻击,普通,3,D,同版本社区数据给出的基础档位为 D。主要价值是27 点总伤害；费用较高，必须确认当前能量和启动速度能够承受。,第一章或当前牌组缺少前置伤害时|需要保留组件等待爆发或防御窗口时,基础能量不足且没有减费、回能或保留支持时,,Spire Codex community data,community-data+synthesis,41,medium,41,15439,33.9,,0,damage|retain,
v0.107.1,stable,2026-09-07T12:01:05.113Z,PROTECTOR,守护者,Protector,necrobinder,攻击,先古,1,D,同版本社区数据给出的基础档位为 D。主要价值是10 点总伤害。,第一章或当前牌组缺少前置伤害时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,41,medium,41,5081,34.1,,0,damage,
v0.107.1,stable,2026-09-07T12:01:05.113Z,GRAVE_WARDEN,守墓人,Grave Warden,necrobinder,技能,普通,1,D,同版本社区数据给出的基础档位为 D。主要价值是8 点格挡、抽 1 张牌。,牌组防御密度不足或需要处理爆发回合时|牌组需要加速循环、寻找核心牌时,抽牌已经充足但能量无法支持额外手牌时,,Spire Codex community data,community-data+synthesis,48,medium,48,49943,36.2,,0,block|draw,
v0.107.1,stable,2026-09-07T12:01:05.113Z,PAGESTORM,书页风暴,Pagestorm,necrobinder,能力,罕见,1,A,同版本社区数据给出的基础档位为 A。主要价值是抽 1 张牌；收益依赖触发条件，条件不成立时容易成为低效抽牌。,牌组需要加速循环、寻找核心牌时,牌组无法稳定满足其触发条件时|短战压力高、打出当回合必须立刻攻防时|抽牌已经充足但能量无法支持额外手牌时,,Spire Codex community data,community-data+synthesis,83,medium,83,10909,46.7,,0,draw|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,REAPER_FORM,死神形态,Reaper Form,necrobinder,能力,稀有,3,A,同版本社区数据给出的基础档位为 A。效果重点是“每当你的攻击造成伤害时，同时给予等量的[gold]灾厄[/gold]。”；费用较高，必须确认当前能量和启动速度能够承受。,当前牌组确实缺少这张能力提供的功能时,基础能量不足且没有减费、回能或保留支持时|牌组无法稳定满足其触发条件时|短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,86,medium,86,15579,47.5,,0,conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DEATHBRINGER,死亡使者,Deathbringer,necrobinder,技能,罕见,2,C,同版本社区数据给出的基础档位为 C。主要价值是覆盖多目标、提供弱化或控制。,即将面对多目标战斗或召唤型敌人时|敌人关键回合可被虚弱、易伤或降力量缓解时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,56,medium,56,24384,38.6,,0,aoe|control,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DEATH_MARCH,死亡行军,Death March,necrobinder,攻击,罕见,1,C,同版本社区数据给出的基础档位为 C。主要价值是8 点总伤害。,当前牌组确实缺少这张攻击提供的功能时,它不能改善当前牌组缺口，拿取只会降低核心牌抽取频率时,,Spire Codex community data,community-data+synthesis,62,medium,62,9169,40.4,,0,damage|draw,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DEATHS_DOOR,死亡之门,Death's Door,necrobinder,技能,罕见,1,C,同版本社区数据给出的基础档位为 C。主要价值是6 点格挡；收益依赖触发条件，条件不成立时容易成为低效抽牌。,当前牌组确实缺少这张技能提供的功能时,牌组无法稳定满足其触发条件时,,Spire Codex community data,community-data+synthesis,59,medium,59,16321,39.5,,0,block|conditional,
v0.107.1,stable,2026-09-07T12:01:05.113Z,DANSE_MACABRE,死亡之舞,Danse Macabre,necrobinder,能力,罕见,1,B,同版本社区数据给出的基础档位为 B。主要价值是获得 2 点能量；收益依赖触发条件，条件不成立时容易成为低效抽牌。,手牌充足但能量限制展开时,牌组无法稳定满足其触发条件时|短战压力高、打出当回合必须立刻攻防时,,Spire Codex community data,community-data+synthesis,75,medium,75,12249,44.2,,0,energy|conditional,
